#First case with k = 0.1 and B = 11.0
#u              v              
1.020131        6.874261       
1.088873        6.913319       
1.158006        6.950646       
1.227513        6.985889       
1.297372        7.018669       
1.367558        7.048586       
1.438044        7.075213       
1.508796        7.098100       
1.579777        7.116774       
1.650945        7.130740       
1.722253        7.139482       
1.793647        7.142465       
1.865072        7.139135       
1.936463        7.128926       
2.007753        7.111257       
2.078865        7.085540       
2.149721        7.051179       
2.220232        7.007581       
2.290308        6.954153       
2.359850        6.890311       
2.428753        6.815489       
2.496908        6.729136       
2.564199        6.630731       
2.630506        6.519787       
2.695704        6.395856       
2.759663        6.258539       
2.822248        6.107492       
2.883323        5.942436       
2.942747        5.763158       
3.000379        5.569528       
3.056074        5.361495       
3.109689        5.139101       
3.161080        4.902482       
3.210105        4.651876       
3.256624        4.387623       
3.300500        4.110170       
3.341602        3.820070       
3.379802        3.517983       
3.414982        3.204674       
3.447029        2.881011       
3.475839        2.547956       
3.501319        2.206563       
3.523384        1.857967       
3.541964        1.503376       
3.556998        1.144062       
3.568438        0.781346       
3.576252        0.416587       
3.580418        0.051168       
3.580929        -0.313515      
3.577794        -0.676071      
3.571034        -1.035125      
3.560682        -1.389334      
3.546789        -1.737395      
3.529415        -2.078065      
3.508634        -2.410165      
3.484533        -2.732593      
3.457207        -3.044333      
3.426763        -3.344461      
3.393319        -3.632152      
3.356997        -3.906683      
3.317930        -4.167434      
3.276256        -4.413893      
3.232117        -4.645654      
3.185661        -4.862412      
3.137037        -5.063964      
3.086397        -5.250206      
3.033895        -5.421123      
2.979684        -5.576786      
2.923916        -5.717348      
2.866742        -5.843032      
2.808312        -5.954129      
2.748771        -6.050987      
2.688261        -6.134005      
2.626921        -6.203627      
2.564884        -6.260332      
2.502281        -6.304629      
2.439235        -6.337051      
2.375864        -6.358147      
2.312283        -6.368477      
2.248598        -6.368608      
2.184912        -6.359109      
2.121321        -6.340543      
2.057916        -6.313470      
1.994781        -6.278437      
1.931996        -6.235979      
1.869637        -6.186615      
1.807771        -6.130849      
1.746462        -6.069164      
1.685770        -6.002023      
1.625750        -5.929868      
1.566451        -5.853119      
1.507920        -5.772175      
1.450199        -5.687412      
1.393324        -5.599184      
1.337333        -5.507823      
1.282254        -5.413640      
1.228118        -5.316924      
1.174949        -5.217946      
1.122769        -5.116954      
1.071600        -5.014181      
1.021458        -4.909839      
0.972360        -4.804125      
0.924318        -4.697219      
0.877346        -4.589285      
0.831453        -4.480474      
0.786648        -4.370924      
0.742939        -4.260759      
0.700332        -4.150091      
0.658831        -4.039023      
0.618441        -3.927647      
0.579164        -3.816047      
0.541004        -3.704296      
0.503961        -3.592462      
0.468036        -3.480604      
0.433230        -3.368776      
0.399542        -3.257026      
0.366972        -3.145396      
0.335518        -3.033923      
0.305179        -2.922643      
0.275952        -2.811585      
0.247836        -2.700775      
0.220829        -2.590237      
0.194926        -2.479994      
0.170126        -2.370063      
0.146426        -2.260464      
0.123821        -2.151211      
0.102309        -2.042319      
0.081886        -1.933801      
0.062548        -1.825670      
0.044291        -1.717938      
0.027112        -1.610615      
0.011006        -1.503712      
-0.004032       -1.397240      
-0.018004       -1.291209      
-0.030916       -1.185628      
-0.042772       -1.080507      
-0.053577       -0.975855      
-0.063336       -0.871684      
-0.072053       -0.768001      
-0.079733       -0.664817      
-0.086381       -0.562141      
-0.092002       -0.459984      
-0.096602       -0.358354      
-0.100186       -0.257262      
-0.102758       -0.156718      
-0.104326       -0.056731      
-0.104893       0.042690       
-0.104466       0.141533       
-0.103051       0.239791       
-0.100653       0.337452       
-0.097278       0.434508       
-0.092933       0.530950       
-0.087624       0.626768       
-0.081356       0.721953       
-0.074136       0.816496       
-0.065971       0.910389       
-0.056868       1.003622       
-0.046831       1.096188       
-0.035869       1.188078       
-0.023989       1.279283       
-0.011196       1.369795       
0.002502        1.459606       
0.017098        1.548707       
0.032585        1.637090       
0.048956        1.724746       
0.066204        1.811666       
0.084320        1.897839       
0.103299        1.983258       
0.123131        2.067909       
0.143810        2.151784       
0.165328        2.234868       
0.187677        2.317149       
0.210848        2.398614       
0.234834        2.479244       
0.259627        2.559025       
0.285217        2.637936       
0.311597        2.715958       
0.338756        2.793066       
0.366687        2.869236       
0.395379        2.944441       
0.424824        3.018649       
0.455010        3.091827       
0.485928        3.163939       
0.517568        3.234943       
0.549917        3.304797       
0.582965        3.373453       
0.616700        3.440857       
0.651108        3.506954       
0.686178        3.571681       
0.721895        3.634973       
0.758244        3.696757       
0.795212        3.756956       
0.832781        3.815487       
0.870936        3.872262       
0.909659        3.927185       
0.948931        3.980154       
0.988732        4.031062       
1.029043        4.079794       
1.069841        4.126229       
1.111103        4.170239       
1.152806        4.211689       
1.194922        4.250437       
1.237427        4.286336       
1.280290        4.319230       
1.323482        4.348958       
1.366972        4.375353       
1.410726        4.398242       
1.454708        4.417446       
1.498882        4.432781       
1.543210        4.444060       
1.587651        4.451090       
1.632162        4.453678       
1.676698        4.451627       
1.721215        4.444738       
1.765662        4.432813       
1.809990        4.415655       
1.854147        4.393068       
1.898077        4.364862       
1.941726        4.330849       
1.985035        4.290850       
2.027943        4.244691       
2.070390        4.192211       
2.112312        4.133257       
2.153645        4.067692       
2.194322        3.995392       
2.234276        3.916252       
2.273438        3.830182       
2.311740        3.737116       
2.349111        3.637007       
2.385481        3.529833       
2.420779        3.415597       
2.454935        3.294329       
2.487879        3.166087       
2.519540        3.030956       
2.549849        2.889053       
2.578740        2.740525       
2.606145        2.585549       
2.632000        2.424335       
2.656244        2.257121       
2.678815        2.084179       
2.699657        1.905808       
2.718715        1.722338       
2.735938        1.534124       
2.751279        1.341548       
2.764695        1.145016       
2.776145        0.944955       
2.785595        0.741811       
2.793013        0.536047       
2.798373        0.328140       
2.801655        0.118574       
2.802840        -0.092157      
